*** szafir SiO2 3 mkm 05-04-19	*START	Date: 2019-04-05	Time: 16:05:18
Current for R :1.000mA	Current 3-Omega5.000 mA		
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
2.371100E-4	-9.787250E-5	2.252000E+1	6.229900E-1	1.000000E+4	1.119447E+2
2.185250E-4	-1.174925E-4	2.814000E+1	6.226000E-1	1.260000E+4	1.119428E+2
2.203325E-4	-1.421225E-4	3.281000E+1	6.220000E-1	1.580000E+4	1.119497E+2
2.074025E-4	-1.643850E-4	3.836000E+1	6.213000E-1	1.990000E+4	1.119449E+2
2.089825E-4	-1.751950E-4	4.005000E+1	6.209000E-1	2.200000E+4	1.119464E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
115.0000	115.0120	117.1953	122.9180	  3.0729	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.582150E-4	-1.285000E-6	3.000000E-1	6.165550E-1	6.310000E+0	1.171955E+2
2.553975E-4	-2.035000E-6	4.400000E-1	6.221750E-1	7.940000E+0	1.171897E+2
2.557325E-4	-7.940000E-6	1.880000E+0	6.254450E-1	1.000000E+1	1.171854E+2
2.494875E-4	-3.660000E-6	1.600000E-1	6.281500E-1	1.260000E+1	1.171962E+2
2.516275E-4	-4.347500E-6	-6.900000E-1	6.298650E-1	1.580000E+1	1.171984E+2
2.553925E-4	-4.190000E-6	1.880000E+0	6.304000E-1	1.990000E+1	1.171934E+2
2.497850E-4	-2.792500E-6	5.800000E-1	6.305900E-1	2.510000E+1	1.171892E+2
2.495650E-4	-2.760000E-6	6.000000E-1	6.306850E-1	3.160000E+1	1.171881E+2
2.490750E-4	-2.607500E-6	6.300000E-1	6.307000E-1	3.980000E+1	1.171936E+2
2.415900E-4	-5.597500E-6	-6.480000E+0	6.308950E-1	5.010000E+1	1.171940E+2
2.484300E-4	-2.652500E-6	6.900000E-1	6.307250E-1	6.310000E+1	1.171838E+2
2.479200E-4	-2.872500E-6	6.800000E-1	6.307100E-1	7.940000E+1	1.171857E+2
2.472900E-4	-3.042500E-6	6.700000E-1	6.307950E-1	1.000000E+2	1.171887E+2
2.473950E-4	-2.992500E-6	6.400000E-1	6.307950E-1	1.260000E+2	1.171867E+2
2.470775E-4	-3.080000E-6	7.000000E-1	6.308000E-1	1.580000E+2	1.171847E+2
2.468250E-4	-3.482500E-6	7.800000E-1	6.308000E-1	1.990000E+2	1.171895E+2
2.465375E-4	-3.782500E-6	8.300000E-1	6.308000E-1	2.510000E+2	1.171922E+2
2.464275E-4	-4.270000E-6	1.050000E+0	6.308950E-1	3.160000E+2	1.171946E+2
2.461800E-4	-4.982500E-6	1.190000E+0	6.309000E-1	3.980000E+2	1.171854E+2
2.460975E-4	-5.907500E-6	1.400000E+0	6.309900E-1	5.010000E+2	1.171923E+2
2.460125E-4	-7.045000E-6	1.590000E+0	6.310000E-1	6.310000E+2	1.171864E+2
2.455600E-4	-8.357500E-6	1.940000E+0	6.311000E-1	7.940000E+2	1.171916E+2
2.452150E-4	-1.001500E-5	2.290000E+0	6.311000E-1	1.000000E+3	1.171936E+2
2.449825E-4	-1.212500E-5	2.800000E+0	6.312000E-1	1.260000E+3	1.171886E+2
2.443750E-4	-1.492750E-5	3.450000E+0	6.313000E-1	1.580000E+3	1.171834E+2
2.433100E-4	-1.838500E-5	4.320000E+0	6.312200E-1	1.990000E+3	1.171886E+2
2.410800E-4	-2.272500E-5	5.520000E+0	6.313000E-1	2.510000E+3	1.171955E+2
2.427750E-4	-2.875250E-5	6.750000E+0	6.313000E-1	3.160000E+3	1.171920E+2
2.435250E-4	-3.459250E-5	8.130000E+0	6.312000E-1	3.980000E+3	1.171892E+2
2.451925E-4	-4.405000E-5	1.022000E+1	6.312000E-1	5.010000E+3	1.171893E+2
2.452800E-4	-5.689250E-5	1.299000E+1	6.311000E-1	6.310000E+3	1.171862E+2
2.430250E-4	-7.606750E-5	1.735000E+1	6.310000E-1	7.940000E+3	1.171837E+2
2.382850E-4	-9.691750E-5	2.219000E+1	6.308050E-1	1.000000E+4	1.171897E+2
2.148400E-4	-1.152300E-4	2.823000E+1	6.304000E-1	1.260000E+4	1.171811E+2
2.173000E-4	-1.401075E-4	3.279000E+1	6.299000E-1	1.580000E+4	1.171844E+2
2.041725E-4	-1.608350E-4	3.828000E+1	6.292000E-1	1.990000E+4	1.171842E+2
1.983725E-4	-1.702400E-4	4.062000E+1	6.288000E-1	2.200000E+4	1.171842E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
120.0000	120.0085	122.3041	124.5940	  3.1149	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.554350E-4	-1.642500E-6	4.000000E-1	6.245000E-1	6.310000E+0	1.223105E+2
2.527775E-4	-2.262500E-6	5.500000E-1	6.299700E-1	7.940000E+0	1.223082E+2
2.542375E-4	2.695000E-6	-5.300000E-1	6.332050E-1	1.000000E+1	1.223097E+2
2.500150E-4	-2.235000E-6	4.400000E-1	6.363750E-1	1.260000E+1	1.223039E+2
2.508775E-4	-7.800000E-7	-2.110000E+0	6.374000E-1	1.580000E+1	1.223033E+2
2.540000E-4	-9.400000E-7	2.000000E-2	6.382000E-1	1.990000E+1	1.223035E+2
2.479775E-4	-3.415000E-6	7.500000E-1	6.383550E-1	2.510000E+1	1.223134E+2
2.474425E-4	-3.105000E-6	6.000000E-1	6.385000E-1	3.160000E+1	1.223029E+2
2.472225E-4	-3.010000E-6	7.200000E-1	6.385550E-1	3.980000E+1	1.223028E+2
2.490210E-4	-1.082600E-5	2.246000E+1	6.379550E-1	5.010000E+1	1.223036E+2
2.462600E-4	-2.872500E-6	6.700000E-1	6.384700E-1	6.310000E+1	1.222999E+2
2.458325E-4	-2.917500E-6	6.600000E-1	6.386450E-1	7.940000E+1	1.223079E+2
2.451850E-4	-2.920000E-6	6.700000E-1	6.386900E-1	1.000000E+2	1.222966E+2
2.451000E-4	-3.025000E-6	7.000000E-1	6.386800E-1	1.260000E+2	1.222988E+2
2.448125E-4	-3.332500E-6	7.500000E-1	6.387000E-1	1.580000E+2	1.222995E+2
2.445550E-4	-3.540000E-6	8.200000E-1	6.387000E-1	1.990000E+2	1.222996E+2
2.444175E-4	-3.867500E-6	9.600000E-1	6.387750E-1	2.510000E+2	1.222992E+2
2.442250E-4	-4.525000E-6	1.090000E+0	6.388000E-1	3.160000E+2	1.222950E+2
2.439275E-4	-5.147500E-6	1.230000E+0	6.388000E-1	3.980000E+2	1.222964E+2
2.438075E-4	-6.055000E-6	1.440000E+0	6.388950E-1	5.010000E+2	1.223070E+2
2.435500E-4	-7.147500E-6	1.690000E+0	6.390000E-1	6.310000E+2	1.223035E+2
2.432000E-4	-8.480000E-6	2.000000E+0	6.390000E-1	7.940000E+2	1.223010E+2
2.429950E-4	-1.042000E-5	2.600000E+0	6.390400E-1	1.000000E+3	1.223047E+2
2.424525E-4	-1.231500E-5	2.980000E+0	6.391000E-1	1.260000E+3	1.223013E+2
2.418400E-4	-1.492000E-5	3.600000E+0	6.392000E-1	1.580000E+3	1.222971E+2
2.408050E-4	-1.851000E-5	4.280000E+0	6.392000E-1	1.990000E+3	1.223044E+2
2.386225E-4	-2.270000E-5	5.420000E+0	6.392000E-1	2.510000E+3	1.223036E+2
2.401975E-4	-2.843250E-5	6.950000E+0	6.392000E-1	3.160000E+3	1.223023E+2
2.409125E-4	-3.415000E-5	8.280000E+0	6.391950E-1	3.980000E+3	1.223035E+2
2.423550E-4	-4.358000E-5	1.007000E+1	6.392000E-1	5.010000E+3	1.223000E+2
2.425025E-4	-5.630750E-5	1.310000E+1	6.391000E-1	6.310000E+3	1.223051E+2
2.406200E-4	-7.548500E-5	1.741000E+1	6.389000E-1	7.940000E+3	1.223050E+2
2.298500E-4	-9.707000E-5	2.288000E+1	6.387000E-1	1.000000E+4	1.223054E+2
2.277400E-4	-1.176200E-4	2.733000E+1	6.384000E-1	1.260000E+4	1.223073E+2
2.150900E-4	-1.378625E-4	3.259000E+1	6.379000E-1	1.580000E+4	1.222983E+2
2.019750E-4	-1.583500E-4	3.808000E+1	6.372000E-1	1.990000E+4	1.223047E+2
1.959650E-4	-1.686325E-4	4.090000E+1	6.368000E-1	2.200000E+4	1.223062E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
125.0000	125.0204	127.4465	126.2530	  3.1563	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.530700E-4	-2.197500E-6	6.100000E-1	6.326750E-1	6.310000E+0	1.274567E+2
2.515400E-4	-1.995000E-6	5.200000E-1	6.377950E-1	7.940000E+0	1.274463E+2
2.466050E-4	-7.232500E-6	1.990000E+0	6.409650E-1	1.000000E+1	1.274472E+2
2.492000E-4	-6.325000E-7	1.000000E-1	6.444450E-1	1.260000E+1	1.274442E+2
2.477550E-4	-2.610000E-6	-2.000000E-1	6.455500E-1	1.580000E+1	1.274438E+2
2.475500E-4	-3.385000E-6	1.520000E+0	6.460500E-1	1.990000E+1	1.274437E+2
2.462025E-4	-3.582500E-6	9.200000E-1	6.462000E-1	2.510000E+1	1.274393E+2
2.455050E-4	-3.107500E-6	3.700000E-1	6.462650E-1	3.160000E+1	1.274460E+2
2.450350E-4	-3.212500E-6	7.700000E-1	6.462100E-1	3.980000E+1	1.274457E+2
2.586375E-4	2.205000E-6	7.790000E+0	6.466400E-1	5.010000E+1	1.274482E+2
2.441950E-4	-3.075000E-6	8.200000E-1	6.462400E-1	6.310000E+1	1.274392E+2
2.438400E-4	-2.902500E-6	7.800000E-1	6.462800E-1	7.940000E+1	1.274489E+2
2.434775E-4	-2.985000E-6	7.600000E-1	6.463100E-1	1.000000E+2	1.274401E+2
2.429750E-4	-3.205000E-6	6.900000E-1	6.462900E-1	1.260000E+2	1.274472E+2
2.429125E-4	-3.462500E-6	8.000000E-1	6.463000E-1	1.580000E+2	1.274545E+2
2.426000E-4	-3.530000E-6	8.600000E-1	6.463000E-1	1.990000E+2	1.274438E+2
2.423125E-4	-4.190000E-6	9.900000E-1	6.463000E-1	2.510000E+2	1.274474E+2
2.419100E-4	-4.650000E-6	1.060000E+0	6.463600E-1	3.160000E+2	1.274446E+2
2.418350E-4	-5.302500E-6	1.210000E+0	6.464000E-1	3.980000E+2	1.274429E+2
2.415250E-4	-6.202500E-6	1.370000E+0	6.464500E-1	5.010000E+2	1.274413E+2
2.412275E-4	-7.382500E-6	1.810000E+0	6.465000E-1	6.310000E+2	1.274424E+2
2.409200E-4	-8.682500E-6	2.100000E+0	6.466000E-1	7.940000E+2	1.274455E+2
2.403900E-4	-1.039500E-5	2.460000E+0	6.466000E-1	1.000000E+3	1.274436E+2
2.401075E-4	-1.242500E-5	2.900000E+0	6.466950E-1	1.260000E+3	1.274424E+2
2.394200E-4	-1.516750E-5	3.600000E+0	6.467000E-1	1.580000E+3	1.274488E+2
2.382850E-4	-1.867000E-5	4.410000E+0	6.467150E-1	1.990000E+3	1.274455E+2
2.361250E-4	-2.282750E-5	5.480000E+0	6.468000E-1	2.510000E+3	1.274439E+2
2.377500E-4	-2.865000E-5	6.930000E+0	6.468000E-1	3.160000E+3	1.274462E+2
2.385525E-4	-3.373750E-5	7.980000E+0	6.467000E-1	3.980000E+3	1.274484E+2
2.401000E-4	-4.316250E-5	1.010000E+1	6.467000E-1	5.010000E+3	1.274478E+2
2.400625E-4	-5.614250E-5	1.313000E+1	6.465950E-1	6.310000E+3	1.274503E+2
2.380625E-4	-7.497500E-5	1.737000E+1	6.464000E-1	7.940000E+3	1.274479E+2
2.338275E-4	-9.549250E-5	2.228000E+1	6.462950E-1	1.000000E+4	1.274410E+2
2.255475E-4	-1.160300E-4	2.708000E+1	6.459000E-1	1.260000E+4	1.274428E+2
2.131800E-4	-1.381425E-4	3.290000E+1	6.454000E-1	1.580000E+4	1.274414E+2
2.004250E-4	-1.562950E-4	3.790000E+1	6.447000E-1	1.990000E+4	1.274483E+2
1.981000E-4	-1.660100E-4	3.991000E+1	6.443000E-1	2.200000E+4	1.274421E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
130.0000	130.0167	132.5594	127.8230	  3.1956	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.513375E-4	-2.290000E-6	5.600000E-1	6.404700E-1	6.310000E+0	1.325576E+2
2.497575E-4	-2.785000E-6	6.600000E-1	6.453100E-1	7.940000E+0	1.325609E+2
2.515825E-4	8.575000E-7	-5.000000E-1	6.485600E-1	1.000000E+1	1.325591E+2
2.470675E-4	-3.090000E-6	3.900000E-1	6.506700E-1	1.260000E+1	1.325651E+2
2.467900E-4	-4.022500E-6	-1.040000E+0	6.524400E-1	1.580000E+1	1.325545E+2
2.446900E-4	-3.447500E-6	4.600000E-1	6.532000E-1	1.990000E+1	1.325555E+2
2.447300E-4	-2.382500E-6	1.050000E+0	6.534950E-1	2.510000E+1	1.325564E+2
2.439775E-4	-3.175000E-6	8.000000E-1	6.536000E-1	3.160000E+1	1.325538E+2
2.434450E-4	-3.255000E-6	8.600000E-1	6.536050E-1	3.980000E+1	1.325591E+2
2.360080E-4	-1.561000E-6	-1.325000E+1	6.538400E-1	5.010000E+1	1.325463E+2
2.427800E-4	-2.872500E-6	7.600000E-1	6.535800E-1	6.310000E+1	1.325478E+2
2.419775E-4	-3.080000E-6	6.700000E-1	6.535950E-1	7.940000E+1	1.325447E+2
2.419225E-4	-2.965000E-6	5.500000E-1	6.535750E-1	1.000000E+2	1.325564E+2
2.414300E-4	-3.307500E-6	7.500000E-1	6.536000E-1	1.260000E+2	1.325516E+2
2.411075E-4	-3.550000E-6	8.500000E-1	6.536000E-1	1.580000E+2	1.325498E+2
2.408050E-4	-3.720000E-6	9.000000E-1	6.536450E-1	1.990000E+2	1.325492E+2
2.405325E-4	-4.197500E-6	9.900000E-1	6.537000E-1	2.510000E+2	1.325580E+2
2.402000E-4	-4.835000E-6	1.160000E+0	6.537000E-1	3.160000E+2	1.325582E+2
2.398750E-4	-5.555000E-6	1.300000E+0	6.538000E-1	3.980000E+2	1.325478E+2
2.395325E-4	-6.367500E-6	1.510000E+0	6.538000E-1	5.010000E+2	1.325576E+2
2.394350E-4	-7.535000E-6	1.800000E+0	6.539000E-1	6.310000E+2	1.325548E+2
2.390425E-4	-8.822500E-6	2.100000E+0	6.539550E-1	7.940000E+2	1.325506E+2
2.387125E-4	-1.055250E-5	2.430000E+0	6.540000E-1	1.000000E+3	1.325485E+2
2.381550E-4	-1.263750E-5	3.100000E+0	6.540100E-1	1.260000E+3	1.325527E+2
2.374500E-4	-1.539250E-5	3.740000E+0	6.541000E-1	1.580000E+3	1.325491E+2
2.361475E-4	-1.890000E-5	4.620000E+0	6.541000E-1	1.990000E+3	1.325542E+2
2.339950E-4	-2.316000E-5	5.610000E+0	6.541900E-1	2.510000E+3	1.325479E+2
2.356425E-4	-2.845750E-5	6.780000E+0	6.541950E-1	3.160000E+3	1.325497E+2
2.363025E-4	-3.341750E-5	8.120000E+0	6.541000E-1	3.980000E+3	1.325525E+2
2.380450E-4	-4.326250E-5	1.022000E+1	6.541000E-1	5.010000E+3	1.325541E+2
2.382450E-4	-5.601500E-5	1.317000E+1	6.540000E-1	6.310000E+3	1.325547E+2
2.357925E-4	-7.487250E-5	1.771000E+1	6.538000E-1	7.940000E+3	1.325419E+2
2.282900E-4	-9.763000E-5	2.316000E+1	6.536700E-1	1.000000E+4	1.325545E+2
2.223650E-4	-1.156075E-4	2.746000E+1	6.533000E-1	1.260000E+4	1.325475E+2
2.100225E-4	-1.353825E-4	3.282000E+1	6.528000E-1	1.580000E+4	1.325569E+2
1.987975E-4	-1.543025E-4	3.788000E+1	6.521000E-1	1.990000E+4	1.325558E+2
1.388500E-4	-5.837500E-5	2.270000E+1	6.517000E-1	2.200000E+4	1.325535E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
135.0000	135.0078	137.6442	129.4050	  3.2351	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.497500E-4	-2.445000E-6	5.500000E-1	6.481400E-1	6.310000E+0	1.376462E+2
2.476300E-4	-3.082500E-6	7.500000E-1	6.529500E-1	7.940000E+0	1.376434E+2
2.525600E-4	-5.467500E-6	1.580000E+0	6.558500E-1	1.000000E+1	1.376487E+2
2.452900E-4	-3.702500E-6	8.500000E-1	6.585700E-1	1.260000E+1	1.376436E+2
2.444825E-4	-4.025000E-6	1.770000E+0	6.598000E-1	1.580000E+1	1.376477E+2
2.444875E-4	-3.250000E-6	8.500000E-1	6.604750E-1	1.990000E+1	1.376386E+2
2.429025E-4	-2.997500E-6	7.500000E-1	6.608000E-1	2.510000E+1	1.376377E+2
2.426475E-4	-3.222500E-6	8.900000E-1	6.608500E-1	3.160000E+1	1.376526E+2
2.415900E-4	-3.815000E-6	8.500000E-1	6.608800E-1	3.980000E+1	1.376449E+2
2.394150E-4	-1.483750E-5	-9.840000E+0	6.612550E-1	5.010000E+1	1.376421E+2
2.412575E-4	-3.257500E-6	8.400000E-1	6.609600E-1	6.310000E+1	1.376543E+2
2.407000E-4	-3.215000E-6	7.900000E-1	6.609000E-1	7.940000E+1	1.376465E+2
2.408250E-4	-3.575000E-6	8.100000E-1	6.609600E-1	1.000000E+2	1.376471E+2
2.400375E-4	-3.332500E-6	8.300000E-1	6.609800E-1	1.260000E+2	1.376439E+2
2.398625E-4	-3.730000E-6	9.300000E-1	6.609800E-1	1.580000E+2	1.376386E+2
2.395525E-4	-3.852500E-6	9.600000E-1	6.610000E-1	1.990000E+2	1.376426E+2
2.392600E-4	-4.317500E-6	1.050000E+0	6.610000E-1	2.510000E+2	1.376397E+2
2.389900E-4	-4.805000E-6	1.170000E+0	6.610800E-1	3.160000E+2	1.376385E+2
2.386850E-4	-5.665000E-6	1.350000E+0	6.611000E-1	3.980000E+2	1.376376E+2
2.383000E-4	-6.562500E-6	1.540000E+0	6.611550E-1	5.010000E+2	1.376426E+2
2.379700E-4	-7.772500E-6	1.870000E+0	6.612000E-1	6.310000E+2	1.376439E+2
2.375475E-4	-9.105000E-6	2.160000E+0	6.612900E-1	7.940000E+2	1.376428E+2
2.374700E-4	-1.078750E-5	2.480000E+0	6.613000E-1	1.000000E+3	1.376446E+2
2.365275E-4	-1.286000E-5	3.160000E+0	6.613750E-1	1.260000E+3	1.376401E+2
2.358900E-4	-1.566750E-5	3.810000E+0	6.614000E-1	1.580000E+3	1.376387E+2
2.345425E-4	-1.925750E-5	4.590000E+0	6.614000E-1	1.990000E+3	1.376404E+2
2.322475E-4	-2.330250E-5	5.800000E+0	6.615000E-1	2.510000E+3	1.376376E+2
2.339250E-4	-2.841750E-5	6.860000E+0	6.614200E-1	3.160000E+3	1.376380E+2
2.348150E-4	-3.374500E-5	8.140000E+0	6.614000E-1	3.980000E+3	1.376383E+2
2.358125E-4	-4.305250E-5	1.024000E+1	6.613000E-1	5.010000E+3	1.376408E+2
2.364825E-4	-5.617500E-5	1.336000E+1	6.612000E-1	6.310000E+3	1.376450E+2
2.341300E-4	-7.527500E-5	1.786000E+1	6.611000E-1	7.940000E+3	1.376387E+2
2.240275E-4	-9.527250E-5	2.324000E+1	6.608500E-1	1.000000E+4	1.376331E+2
2.205250E-4	-1.162600E-4	2.779000E+1	6.605000E-1	1.260000E+4	1.376348E+2
2.071875E-4	-1.358025E-4	3.326000E+1	6.600000E-1	1.580000E+4	1.376326E+2
1.970500E-4	-1.544725E-4	3.808000E+1	6.593000E-1	1.990000E+4	1.376434E+2
1.924450E-4	-1.596150E-4	3.982000E+1	6.589000E-1	2.200000E+4	1.376412E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
140.0000	140.0094	142.7437	130.9460	  3.2736	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.486000E-4	-2.660000E-6	5.900000E-1	6.557250E-1	6.310000E+0	1.427447E+2
2.468875E-4	-3.525000E-6	8.000000E-1	6.602000E-1	7.940000E+0	1.427389E+2
2.399300E-4	-4.507500E-6	8.800000E-1	6.630550E-1	1.000000E+1	1.427404E+2
2.441600E-4	-3.625000E-6	8.200000E-1	6.647500E-1	1.260000E+1	1.427352E+2
2.438300E-4	-4.310000E-6	1.450000E+0	6.669000E-1	1.580000E+1	1.427376E+2
2.429975E-4	-3.420000E-6	7.800000E-1	6.676700E-1	1.990000E+1	1.427302E+2
2.428825E-4	-3.927500E-6	1.310000E+0	6.679650E-1	2.510000E+1	1.427344E+2
2.414450E-4	-3.832500E-6	9.700000E-1	6.681000E-1	3.160000E+1	1.427398E+2
2.408750E-4	-3.665000E-6	8.400000E-1	6.682000E-1	3.980000E+1	1.427321E+2
2.369975E-4	7.440000E-6	-6.490000E+0	6.679800E-1	5.010000E+1	1.427406E+2
2.402225E-4	-3.365000E-6	7.900000E-1	6.682450E-1	6.310000E+1	1.427376E+2
2.398775E-4	-3.465000E-6	7.600000E-1	6.682450E-1	7.940000E+1	1.427369E+2
2.394375E-4	-4.070000E-6	1.090000E+0	6.682000E-1	1.000000E+2	1.427342E+2
2.390175E-4	-3.610000E-6	8.100000E-1	6.682600E-1	1.260000E+2	1.427243E+2
2.387475E-4	-3.842500E-6	9.400000E-1	6.682750E-1	1.580000E+2	1.427396E+2
2.384750E-4	-4.035000E-6	1.010000E+0	6.683000E-1	1.990000E+2	1.427471E+2
2.380775E-4	-4.670000E-6	1.140000E+0	6.683050E-1	2.510000E+2	1.427338E+2
2.378100E-4	-5.142500E-6	1.270000E+0	6.683650E-1	3.160000E+2	1.427367E+2
2.374150E-4	-5.942500E-6	1.400000E+0	6.684000E-1	3.980000E+2	1.427383E+2
2.370925E-4	-6.705000E-6	1.540000E+0	6.684450E-1	5.010000E+2	1.427291E+2
2.367375E-4	-7.795000E-6	1.890000E+0	6.685050E-1	6.310000E+2	1.427394E+2
2.363075E-4	-9.327500E-6	2.320000E+0	6.686000E-1	7.940000E+2	1.427370E+2
2.356250E-4	-1.107750E-5	2.730000E+0	6.686000E-1	1.000000E+3	1.427289E+2
2.350975E-4	-1.309000E-5	3.240000E+0	6.687000E-1	1.260000E+3	1.427396E+2
2.344275E-4	-1.585250E-5	3.840000E+0	6.688000E-1	1.580000E+3	1.427343E+2
2.332775E-4	-1.939500E-5	4.740000E+0	6.688000E-1	1.990000E+3	1.427370E+2
2.306175E-4	-2.366000E-5	5.830000E+0	6.688000E-1	2.510000E+3	1.427402E+2
2.321250E-4	-2.855750E-5	7.070000E+0	6.688000E-1	3.160000E+3	1.427394E+2
2.331850E-4	-3.379250E-5	8.320000E+0	6.687000E-1	3.980000E+3	1.427354E+2
2.346825E-4	-4.350000E-5	1.055000E+1	6.687000E-1	5.010000E+3	1.427503E+2
2.344900E-4	-5.627000E-5	1.348000E+1	6.686000E-1	6.310000E+3	1.427366E+2
2.325850E-4	-7.505750E-5	1.794000E+1	6.684000E-1	7.940000E+3	1.427349E+2
2.258725E-4	-9.902000E-5	2.371000E+1	6.682450E-1	1.000000E+4	1.427336E+2
2.189325E-4	-1.151875E-4	2.768000E+1	6.678850E-1	1.260000E+4	1.427337E+2
2.056250E-4	-1.338525E-4	3.306000E+1	6.674000E-1	1.580000E+4	1.427257E+2
1.937250E-4	-1.519100E-4	3.806000E+1	6.666050E-1	1.990000E+4	1.427376E+2
1.879000E-4	-1.617225E-4	4.077000E+1	6.662300E-1	2.200000E+4	1.427340E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
145.0000	145.0146	147.7912	132.4780	  3.3119	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.477775E-4	-2.925000E-6	6.900000E-1	6.634100E-1	6.310000E+0	1.478006E+2
2.460975E-4	-3.412500E-6	7.900000E-1	6.680000E-1	7.940000E+0	1.477918E+2
2.465000E-4	-9.365000E-6	2.210000E+0	6.706150E-1	1.000000E+1	1.478030E+2
2.441825E-4	-3.640000E-6	1.440000E+0	6.725400E-1	1.260000E+1	1.477876E+2
2.434300E-4	-4.407500E-6	1.860000E+0	6.743600E-1	1.580000E+1	1.477977E+2
2.424800E-4	-3.455000E-6	7.900000E-1	6.750000E-1	1.990000E+1	1.477961E+2
2.419125E-4	-4.047500E-6	7.500000E-1	6.753650E-1	2.510000E+1	1.477885E+2
2.407975E-4	-3.955000E-6	9.000000E-1	6.754800E-1	3.160000E+1	1.477951E+2
2.405975E-4	-3.675000E-6	8.700000E-1	6.754600E-1	3.980000E+1	1.477879E+2
2.323550E-4	-1.264500E-5	-1.802000E+1	6.754850E-1	5.010000E+1	1.477903E+2
2.393025E-4	-3.635000E-6	8.200000E-1	6.755150E-1	6.310000E+1	1.477943E+2
2.391000E-4	-3.547500E-6	6.700000E-1	6.754950E-1	7.940000E+1	1.477938E+2
2.386775E-4	-3.605000E-6	1.040000E+0	6.754200E-1	1.000000E+2	1.477899E+2
2.381500E-4	-3.760000E-6	8.800000E-1	6.755000E-1	1.260000E+2	1.477903E+2
2.379925E-4	-3.985000E-6	9.500000E-1	6.755000E-1	1.580000E+2	1.477908E+2
2.376750E-4	-4.340000E-6	1.030000E+0	6.755700E-1	1.990000E+2	1.477892E+2
2.373025E-4	-4.910000E-6	1.160000E+0	6.755900E-1	2.510000E+2	1.477900E+2
2.370150E-4	-5.380000E-6	1.310000E+0	6.756000E-1	3.160000E+2	1.477942E+2
2.365900E-4	-6.272500E-6	1.540000E+0	6.756000E-1	3.980000E+2	1.477911E+2
2.362000E-4	-7.045000E-6	1.800000E+0	6.757000E-1	5.010000E+2	1.477968E+2
2.358075E-4	-8.087500E-6	1.920000E+0	6.758000E-1	6.310000E+2	1.477907E+2
2.353500E-4	-9.567500E-6	2.280000E+0	6.758000E-1	7.940000E+2	1.477870E+2
2.349650E-4	-1.110500E-5	2.820000E+0	6.759000E-1	1.000000E+3	1.477882E+2
2.342525E-4	-1.337250E-5	3.230000E+0	6.759000E-1	1.260000E+3	1.477971E+2
2.335375E-4	-1.598000E-5	3.880000E+0	6.760000E-1	1.580000E+3	1.477942E+2
2.321900E-4	-1.981750E-5	4.960000E+0	6.760000E-1	1.990000E+3	1.477924E+2
2.296375E-4	-2.408500E-5	5.940000E+0	6.760100E-1	2.510000E+3	1.477938E+2
2.311300E-4	-2.867250E-5	6.920000E+0	6.760000E-1	3.160000E+3	1.477936E+2
2.316025E-4	-3.391250E-5	8.430000E+0	6.759000E-1	3.980000E+3	1.477919E+2
2.334800E-4	-4.336750E-5	1.035000E+1	6.759000E-1	5.010000E+3	1.477896E+2
2.335550E-4	-5.648000E-5	1.370000E+1	6.758000E-1	6.310000E+3	1.477906E+2
2.310375E-4	-7.546750E-5	1.812000E+1	6.757000E-1	7.940000E+3	1.477936E+2
2.201700E-4	-9.653000E-5	2.364000E+1	6.754400E-1	1.000000E+4	1.477916E+2
2.169725E-4	-1.152700E-4	2.776000E+1	6.751000E-1	1.260000E+4	1.477936E+2
2.039325E-4	-1.352100E-4	3.356000E+1	6.746000E-1	1.580000E+4	1.477785E+2
1.926875E-4	-1.513800E-4	3.816000E+1	6.739000E-1	1.990000E+4	1.477843E+2
