*** szafir SiO2 20 mkm 15-04-2019	*START	Date: 2019-04-15	Time: 13:31:42
Current for R :2.000mA	Current 3-Omega25.000 mA		

Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
200.0000	200.0044	202.6025	 19.3302	 12.0814	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
1.063640E-4	-4.047000E-5	2.071000E+1	5.548000E-1	5.010000E+3	2.645785E+2
1.011020E-4	-4.741200E-5	2.522000E+1	5.547000E-1	6.310000E+3	2.645839E+2
9.326600E-5	-5.353400E-5	2.984000E+1	5.546000E-1	7.940000E+3	2.645727E+2
8.796000E-5	-5.937600E-5	3.411000E+1	5.545400E-1	1.000000E+4	2.645886E+2
7.331400E-5	-6.527200E-5	4.157000E+1	5.544000E-1	1.260000E+4	2.645974E+2
8.042200E-5	-7.047400E-5	4.101000E+1	5.542000E-1	1.580000E+4	2.646103E+2
7.155000E-5	-8.431800E-5	4.957000E+1	5.539000E-1	1.990000E+4	2.646135E+2
6.037800E-5	-9.421000E-5	5.728000E+1	5.538000E-1	2.200000E+4	2.646115E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
270.0000	270.9018	270.0240	 22.3780	 13.9863	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.049300E-4	-2.949000E-5	8.200000E+0	5.605000E-1	6.310000E+0	2.699983E+2
2.002400E-4	-2.823000E-5	8.020000E+0	5.605000E-1	7.940000E+0	2.699469E+2
1.979100E-4	-2.708000E-5	7.840000E+0	5.604100E-1	1.000000E+1	2.698608E+2
1.921100E-4	-2.554500E-5	7.650000E+0	5.604000E-1	1.260000E+1	2.697661E+2
1.892500E-4	-2.324000E-5	7.030000E+0	5.602000E-1	1.580000E+1	2.695875E+2
1.853900E-4	-2.346000E-5	7.210000E+0	5.600000E-1	1.990000E+1	2.694290E+2
1.822450E-4	-2.297500E-5	7.180000E+0	5.600000E-1	2.510000E+1	2.693706E+2
1.793150E-4	-2.270000E-5	7.220000E+0	5.599000E-1	3.160000E+1	2.693172E+2
1.763900E-4	-2.260000E-5	7.340000E+0	5.598500E-1	3.980000E+1	2.692838E+2
1.710240E-4	-2.338400E-5	2.490000E+0	5.591900E-1	5.010000E+1	2.692353E+2
1.702680E-4	-2.305800E-5	7.770000E+0	5.599200E-1	6.310000E+1	2.693469E+2
1.669620E-4	-2.338200E-5	7.950000E+0	5.599400E-1	7.940000E+1	2.693531E+2
1.634000E-4	-2.349000E-5	8.150000E+0	5.600000E-1	1.000000E+2	2.693862E+2
1.599620E-4	-2.372200E-5	8.450000E+0	5.600000E-1	1.260000E+2	2.693854E+2
1.570020E-4	-2.406400E-5	8.720000E+0	5.600000E-1	1.580000E+2	2.693997E+2
1.529640E-4	-2.411000E-5	8.950000E+0	5.600000E-1	1.990000E+2	2.694023E+2
1.494120E-4	-2.422400E-5	9.190000E+0	5.599900E-1	2.510000E+2	2.693947E+2
1.459280E-4	-2.440600E-5	9.500000E+0	5.599000E-1	3.160000E+2	2.693617E+2
1.425200E-4	-2.483600E-5	9.910000E+0	5.599000E-1	3.980000E+2	2.693497E+2
1.390740E-4	-2.508800E-5	1.026000E+1	5.599000E-1	5.010000E+2	2.693644E+2
1.355980E-4	-2.545200E-5	1.062000E+1	5.599000E-1	6.310000E+2	2.693215E+2
1.322980E-4	-2.590600E-5	1.108000E+1	5.599000E-1	7.940000E+2	2.693200E+2
1.288100E-4	-2.672800E-5	1.182000E+1	5.599000E-1	1.000000E+3	2.693085E+2
1.253600E-4	-2.769200E-5	1.250000E+1	5.599000E-1	1.260000E+3	2.693133E+2
1.218460E-4	-2.895400E-5	1.338000E+1	5.599000E-1	1.580000E+3	2.693118E+2
1.181780E-4	-3.081600E-5	1.458000E+1	5.598000E-1	1.990000E+3	2.693128E+2
1.142900E-4	-3.233400E-5	1.576000E+1	5.599000E-1	2.510000E+3	2.693160E+2
1.103320E-4	-3.468800E-5	1.735000E+1	5.599000E-1	3.160000E+3	2.693154E+2
1.098460E-4	-3.644400E-5	1.841000E+1	5.597000E-1	3.980000E+3	2.693279E+2
1.072380E-4	-4.141400E-5	2.114000E+1	5.598000E-1	5.010000E+3	2.693554E+2
1.019020E-4	-4.856000E-5	2.549000E+1	5.598000E-1	6.310000E+3	2.693633E+2
9.385400E-5	-5.449000E-5	3.023000E+1	5.597000E-1	7.940000E+3	2.693661E+2
8.539200E-5	-6.028400E-5	3.540000E+1	5.596700E-1	1.000000E+4	2.693777E+2
7.319000E-5	-6.590200E-5	4.190000E+1	5.595000E-1	1.260000E+4	2.693815E+2
8.041000E-5	-7.205800E-5	4.190000E+1	5.593000E-1	1.580000E+4	2.693831E+2
7.103400E-5	-8.443600E-5	5.000000E+1	5.590000E-1	1.990000E+4	2.693870E+2
6.577000E-5	-9.326200E-5	5.480000E+1	5.588000E-1	2.200000E+4	2.693796E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
275.0000	275.9776	275.1330	 22.5360	 14.0850	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.094350E-4	-3.032000E-5	8.250000E+0	5.658600E-1	6.310000E+0	2.751453E+2
2.046050E-4	-2.899000E-5	8.070000E+0	5.659000E-1	7.940000E+0	2.751179E+2
1.988050E-4	-2.641500E-5	7.650000E+0	5.659000E-1	1.000000E+1	2.750657E+2
1.964550E-4	-2.621000E-5	7.570000E+0	5.658400E-1	1.260000E+1	2.750028E+2
1.919650E-4	-2.628500E-5	7.900000E+0	5.657000E-1	1.580000E+1	2.748686E+2
1.896800E-4	-2.430500E-5	7.300000E+0	5.656000E-1	1.990000E+1	2.747677E+2
1.863900E-4	-2.370000E-5	7.280000E+0	5.655300E-1	2.510000E+1	2.747169E+2
1.833750E-4	-2.357500E-5	7.340000E+0	5.655000E-1	3.160000E+1	2.746306E+2
1.803150E-4	-2.348500E-5	7.390000E+0	5.654500E-1	3.980000E+1	2.746214E+2
1.792300E-4	-2.330600E-5	7.900000E+0	5.641300E-1	5.010000E+1	2.745741E+2
1.736250E-4	-2.392500E-5	7.840000E+0	5.653000E-1	6.310000E+1	2.744826E+2
1.700740E-4	-2.423000E-5	8.130000E+0	5.653000E-1	7.940000E+1	2.744946E+2
1.666980E-4	-2.436800E-5	8.270000E+0	5.653000E-1	1.000000E+2	2.744784E+2
1.628140E-4	-2.459200E-5	8.580000E+0	5.653000E-1	1.260000E+2	2.744613E+2
1.596880E-4	-2.488800E-5	8.880000E+0	5.652000E-1	1.580000E+2	2.744745E+2
1.555920E-4	-2.497400E-5	9.090000E+0	5.652100E-1	1.990000E+2	2.744424E+2
1.519420E-4	-2.508200E-5	9.410000E+0	5.652000E-1	2.510000E+2	2.744369E+2
1.483660E-4	-2.529200E-5	9.650000E+0	5.652000E-1	3.160000E+2	2.744497E+2
1.448360E-4	-2.564200E-5	1.004000E+1	5.652000E-1	3.980000E+2	2.744385E+2
1.411420E-4	-2.589000E-5	1.038000E+1	5.652000E-1	5.010000E+2	2.744227E+2
1.376740E-4	-2.639800E-5	1.091000E+1	5.652000E-1	6.310000E+2	2.744257E+2
1.340960E-4	-2.697200E-5	1.138000E+1	5.652000E-1	7.940000E+2	2.744268E+2
1.306420E-4	-2.757800E-5	1.194000E+1	5.652000E-1	1.000000E+3	2.744096E+2
1.270980E-4	-2.857800E-5	1.270000E+1	5.652000E-1	1.260000E+3	2.744053E+2
1.235740E-4	-2.998800E-5	1.374000E+1	5.652000E-1	1.580000E+3	2.744179E+2
1.195120E-4	-3.161800E-5	1.472000E+1	5.652000E-1	1.990000E+3	2.743959E+2
1.154160E-4	-3.314600E-5	1.609000E+1	5.652000E-1	2.510000E+3	2.743930E+2
1.123680E-4	-3.600600E-5	1.777000E+1	5.652000E-1	3.160000E+3	2.743959E+2
1.107140E-4	-3.721600E-5	1.852000E+1	5.650000E-1	3.980000E+3	2.743871E+2
1.081660E-4	-4.242600E-5	2.145000E+1	5.651000E-1	5.010000E+3	2.744029E+2
1.027880E-4	-4.949000E-5	2.578000E+1	5.650000E-1	6.310000E+3	2.743815E+2
9.429200E-5	-5.548000E-5	3.041000E+1	5.649000E-1	7.940000E+3	2.743931E+2
8.640600E-5	-6.102000E-5	3.529000E+1	5.648900E-1	1.000000E+4	2.743905E+2
7.367600E-5	-6.642800E-5	4.225000E+1	5.647000E-1	1.260000E+4	2.744036E+2
7.936200E-5	-7.107600E-5	4.178000E+1	5.645000E-1	1.580000E+4	2.743835E+2
7.037400E-5	-8.517200E-5	5.048000E+1	5.642000E-1	1.990000E+4	2.743925E+2
6.217800E-5	-9.152000E-5	5.581000E+1	5.640000E-1	2.200000E+4	2.743999E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
280.0000	281.0084	280.0442	 22.7450	 14.2156	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.136900E-4	-3.110500E-5	8.290000E+0	5.711000E-1	6.310000E+0	2.800606E+2
2.088050E-4	-2.979000E-5	8.130000E+0	5.712000E-1	7.940000E+0	2.800405E+2
2.030400E-4	-2.877500E-5	8.010000E+0	5.712000E-1	1.000000E+1	2.799986E+2
2.006050E-4	-2.689500E-5	7.650000E+0	5.711300E-1	1.260000E+1	2.799474E+2
1.977200E-4	-2.689500E-5	7.030000E+0	5.711000E-1	1.580000E+1	2.798742E+2
1.936300E-4	-2.502000E-5	7.340000E+0	5.710000E-1	1.990000E+1	2.797761E+2
1.902900E-4	-2.447500E-5	7.320000E+0	5.709300E-1	2.510000E+1	2.797439E+2
1.872350E-4	-2.433000E-5	7.470000E+0	5.709000E-1	3.160000E+1	2.797010E+2
1.840500E-4	-2.438500E-5	7.560000E+0	5.708800E-1	3.980000E+1	2.796832E+2
1.800750E-4	-2.654500E-5	4.740000E+0	5.711600E-1	5.010000E+1	2.796664E+2
1.770840E-4	-2.493400E-5	8.020000E+0	5.707300E-1	6.310000E+1	2.795599E+2
1.734260E-4	-2.515200E-5	8.240000E+0	5.707000E-1	7.940000E+1	2.795655E+2
1.695880E-4	-2.541000E-5	8.560000E+0	5.707000E-1	1.000000E+2	2.795358E+2
1.657900E-4	-2.548000E-5	8.710000E+0	5.707000E-1	1.260000E+2	2.795357E+2
1.626900E-4	-2.586800E-5	9.040000E+0	5.707000E-1	1.580000E+2	2.795239E+2
1.583780E-4	-2.575600E-5	9.240000E+0	5.706800E-1	1.990000E+2	2.795176E+2
1.547220E-4	-2.609600E-5	9.570000E+0	5.706600E-1	2.510000E+2	2.794964E+2
1.509600E-4	-2.619400E-5	9.850000E+0	5.707000E-1	3.160000E+2	2.795214E+2
1.472900E-4	-2.656400E-5	1.023000E+1	5.707000E-1	3.980000E+2	2.795068E+2
1.435400E-4	-2.688800E-5	1.063000E+1	5.706000E-1	5.010000E+2	2.795079E+2
1.398580E-4	-2.726600E-5	1.101000E+1	5.706900E-1	6.310000E+2	2.794898E+2
1.361660E-4	-2.786600E-5	1.160000E+1	5.706400E-1	7.940000E+2	2.795113E+2
1.325840E-4	-2.851000E-5	1.214000E+1	5.706000E-1	1.000000E+3	2.794890E+2
1.289360E-4	-2.958400E-5	1.288000E+1	5.706000E-1	1.260000E+3	2.794819E+2
1.252800E-4	-3.102000E-5	1.399000E+1	5.706200E-1	1.580000E+3	2.794808E+2
1.210580E-4	-3.251600E-5	1.507000E+1	5.706000E-1	1.990000E+3	2.794725E+2
1.168500E-4	-3.423800E-5	1.634000E+1	5.706000E-1	2.510000E+3	2.794570E+2
1.137880E-4	-3.713200E-5	1.815000E+1	5.706000E-1	3.160000E+3	2.794665E+2
1.120860E-4	-3.815000E-5	1.864000E+1	5.705000E-1	3.980000E+3	2.794768E+2
1.093680E-4	-4.336400E-5	2.146000E+1	5.705000E-1	5.010000E+3	2.794642E+2
1.034660E-4	-5.039600E-5	2.590000E+1	5.704000E-1	6.310000E+3	2.794619E+2
9.487800E-5	-5.652800E-5	3.087000E+1	5.703000E-1	7.940000E+3	2.794514E+2
8.666200E-5	-5.968200E-5	3.451000E+1	5.702200E-1	1.000000E+4	2.794747E+2
7.299800E-5	-6.724600E-5	4.266000E+1	5.701000E-1	1.260000E+4	2.794578E+2
7.992800E-5	-7.344800E-5	4.264000E+1	5.699000E-1	1.580000E+4	2.794582E+2
7.023600E-5	-8.542600E-5	5.053000E+1	5.696000E-1	1.990000E+4	2.794530E+2
6.164000E-5	-9.115800E-5	5.587000E+1	5.694000E-1	2.200000E+4	2.794551E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
285.0000	285.9906	285.1322	 22.9575	 14.3484	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.184150E-4	-3.194500E-5	8.310000E+0	5.764000E-1	6.310000E+0	2.851588E+2
2.136050E-4	-3.037500E-5	8.100000E+0	5.765000E-1	7.940000E+0	2.851331E+2
2.075600E-4	-2.923500E-5	8.230000E+0	5.765000E-1	1.000000E+1	2.850819E+2
2.048750E-4	-2.773000E-5	7.700000E+0	5.763800E-1	1.260000E+1	2.849319E+2
1.995000E-4	-2.638500E-5	8.180000E+0	5.763000E-1	1.580000E+1	2.848886E+2
1.977850E-4	-2.580000E-5	7.430000E+0	5.762000E-1	1.990000E+1	2.848068E+2
1.945250E-4	-2.540000E-5	7.410000E+0	5.762300E-1	2.510000E+1	2.847554E+2
1.913150E-4	-2.521500E-5	7.510000E+0	5.762000E-1	3.160000E+1	2.847490E+2
1.879550E-4	-2.528000E-5	7.660000E+0	5.761200E-1	3.980000E+1	2.846963E+2
1.868250E-4	-2.893500E-5	1.280000E+1	5.768900E-1	5.010000E+1	2.846788E+2
1.805200E-4	-2.587500E-5	8.120000E+0	5.759300E-1	6.310000E+1	2.845502E+2
1.765980E-4	-2.610200E-5	8.410000E+0	5.759000E-1	7.940000E+1	2.845245E+2
1.728580E-4	-2.642800E-5	8.650000E+0	5.759000E-1	1.000000E+2	2.845168E+2
1.689260E-4	-2.638800E-5	8.880000E+0	5.759000E-1	1.260000E+2	2.845031E+2
1.655880E-4	-2.670000E-5	9.150000E+0	5.758000E-1	1.580000E+2	2.844793E+2
1.611720E-4	-2.671000E-5	9.420000E+0	5.758000E-1	1.990000E+2	2.844699E+2
1.573160E-4	-2.696200E-5	9.720000E+0	5.758000E-1	2.510000E+2	2.844565E+2
1.534480E-4	-2.716800E-5	1.002000E+1	5.758000E-1	3.160000E+2	2.844486E+2
1.495960E-4	-2.740000E-5	1.041000E+1	5.758000E-1	3.980000E+2	2.844464E+2
1.456000E-4	-2.772400E-5	1.076000E+1	5.758000E-1	5.010000E+2	2.844378E+2
1.418300E-4	-2.814600E-5	1.115000E+1	5.758000E-1	6.310000E+2	2.844124E+2
1.381120E-4	-2.868800E-5	1.173000E+1	5.758000E-1	7.940000E+2	2.844095E+2
1.342600E-4	-2.942600E-5	1.237000E+1	5.758000E-1	1.000000E+3	2.844216E+2
1.304220E-4	-3.025600E-5	1.311000E+1	5.758000E-1	1.260000E+3	2.844162E+2
1.268320E-4	-3.184200E-5	1.418000E+1	5.758000E-1	1.580000E+3	2.844079E+2
1.222600E-4	-3.344400E-5	1.539000E+1	5.757000E-1	1.990000E+3	2.843819E+2
1.182520E-4	-3.491400E-5	1.646000E+1	5.757000E-1	2.510000E+3	2.843742E+2
1.145640E-4	-3.776000E-5	1.801000E+1	5.757000E-1	3.160000E+3	2.843798E+2
1.131740E-4	-3.903200E-5	1.926000E+1	5.756000E-1	3.980000E+3	2.843441E+2
1.100980E-4	-4.443800E-5	2.224000E+1	5.756000E-1	5.010000E+3	2.843528E+2
1.041760E-4	-5.145200E-5	2.641000E+1	5.755000E-1	6.310000E+3	2.843446E+2
9.544800E-5	-5.739000E-5	3.109000E+1	5.754000E-1	7.940000E+3	2.843400E+2
8.800800E-5	-6.313200E-5	3.577000E+1	5.753300E-1	1.000000E+4	2.843435E+2
7.276800E-5	-6.897000E-5	4.336000E+1	5.752000E-1	1.260000E+4	2.843406E+2
7.837800E-5	-7.316400E-5	4.305000E+1	5.749800E-1	1.580000E+4	2.843243E+2
7.075000E-5	-8.663800E-5	5.072000E+1	5.746700E-1	1.990000E+4	2.843194E+2
6.369200E-5	-9.571800E-5	5.642000E+1	5.745000E-1	2.200000E+4	2.843233E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
290.0000	290.9921	290.0594	 23.1630	 14.4769	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.231150E-4	-3.273000E-5	8.340000E+0	5.817000E-1	6.310000E+0	2.900649E+2
2.178250E-4	-3.117000E-5	8.160000E+0	5.817000E-1	7.940000E+0	2.900170E+2
2.142400E-4	-2.834000E-5	7.730000E+0	5.817000E-1	1.000000E+1	2.899638E+2
2.092550E-4	-2.841500E-5	7.750000E+0	5.816000E-1	1.260000E+1	2.898447E+2
2.070600E-4	-2.821000E-5	7.070000E+0	5.815100E-1	1.580000E+1	2.897633E+2
2.019250E-4	-2.654000E-5	7.510000E+0	5.814000E-1	1.990000E+1	2.896218E+2
1.985050E-4	-2.601500E-5	7.510000E+0	5.813300E-1	2.510000E+1	2.895895E+2
1.950750E-4	-2.614000E-5	7.640000E+0	5.813000E-1	3.160000E+1	2.895393E+2
1.914950E-4	-2.608000E-5	7.780000E+0	5.812500E-1	3.980000E+1	2.895101E+2
1.852400E-4	-2.884500E-5	7.700000E+0	5.819600E-1	5.010000E+1	2.894639E+2
1.838700E-4	-2.676000E-5	8.290000E+0	5.810300E-1	6.310000E+1	2.893062E+2
1.798350E-4	-2.705500E-5	8.580000E+0	5.810000E-1	7.940000E+1	2.892671E+2
1.759240E-4	-2.718200E-5	8.780000E+0	5.809000E-1	1.000000E+2	2.892451E+2
1.717620E-4	-2.729600E-5	9.010000E+0	5.809000E-1	1.260000E+2	2.892070E+2
1.684980E-4	-2.760000E-5	9.290000E+0	5.809000E-1	1.580000E+2	2.891896E+2
1.638580E-4	-2.756200E-5	9.550000E+0	5.809000E-1	1.990000E+2	2.891966E+2
1.598680E-4	-2.778400E-5	9.850000E+0	5.809000E-1	2.510000E+2	2.892039E+2
1.558960E-4	-2.794000E-5	1.018000E+1	5.809000E-1	3.160000E+2	2.892079E+2
1.519940E-4	-2.835200E-5	1.056000E+1	5.810000E-1	3.980000E+2	2.892330E+2
1.480460E-4	-2.873200E-5	1.094000E+1	5.810000E-1	5.010000E+2	2.892344E+2
1.440040E-4	-2.903600E-5	1.138000E+1	5.810000E-1	6.310000E+2	2.892489E+2
1.401720E-4	-2.955200E-5	1.194000E+1	5.810000E-1	7.940000E+2	2.892777E+2
1.360920E-4	-3.028000E-5	1.258000E+1	5.810000E-1	1.000000E+3	2.892768E+2
1.324260E-4	-3.126600E-5	1.333000E+1	5.810800E-1	1.260000E+3	2.893182E+2
1.284160E-4	-3.270400E-5	1.436000E+1	5.811000E-1	1.580000E+3	2.893289E+2
1.238160E-4	-3.441200E-5	1.543000E+1	5.810000E-1	1.990000E+3	2.893271E+2
1.194720E-4	-3.592000E-5	1.677000E+1	5.810000E-1	2.510000E+3	2.893367E+2
1.160340E-4	-3.873200E-5	1.854000E+1	5.810000E-1	3.160000E+3	2.893167E+2
1.143600E-4	-3.991400E-5	1.919000E+1	5.809000E-1	3.980000E+3	2.893041E+2
1.111320E-4	-4.526400E-5	2.204000E+1	5.809000E-1	5.010000E+3	2.893208E+2
1.050280E-4	-5.238600E-5	2.648000E+1	5.808000E-1	6.310000E+3	2.893042E+2
9.611800E-5	-5.856800E-5	3.133000E+1	5.807000E-1	7.940000E+3	2.893084E+2
8.882600E-5	-6.126800E-5	3.475000E+1	5.806600E-1	1.000000E+4	2.892901E+2
7.344000E-5	-6.926600E-5	4.336000E+1	5.805000E-1	1.260000E+4	2.892751E+2
7.918800E-5	-7.451200E-5	4.317000E+1	5.802700E-1	1.580000E+4	2.892542E+2
7.056400E-5	-8.799600E-5	5.126000E+1	5.799000E-1	1.990000E+4	2.892618E+2
6.910600E-5	-9.438800E-5	5.374000E+1	5.798000E-1	2.200000E+4	2.892595E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
295.0000	295.9576	295.1123	 23.3710	 14.6069	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.274900E-4	-3.354500E-5	8.370000E+0	5.870000E-1	6.310000E+0	2.951053E+2
2.223050E-4	-3.184500E-5	8.180000E+0	5.869300E-1	7.940000E+0	2.950257E+2
2.198350E-4	-3.046000E-5	7.880000E+0	5.869000E-1	1.000000E+1	2.949507E+2
2.133900E-4	-2.903500E-5	7.660000E+0	5.869000E-1	1.260000E+1	2.948439E+2
2.078650E-4	-2.712500E-5	8.090000E+0	5.866000E-1	1.580000E+1	2.946464E+2
2.061050E-4	-2.728500E-5	7.570000E+0	5.864800E-1	1.990000E+1	2.944368E+2
2.024450E-4	-2.702500E-5	7.620000E+0	5.864000E-1	2.510000E+1	2.944152E+2
1.988700E-4	-2.693000E-5	7.720000E+0	5.862000E-1	3.160000E+1	2.942626E+2
1.952400E-4	-2.709500E-5	7.910000E+0	5.862600E-1	3.980000E+1	2.942167E+2
1.921580E-4	-3.127000E-5	1.454000E+1	5.875300E-1	5.010000E+1	2.941807E+2
1.875550E-4	-2.775000E-5	8.400000E+0	5.863200E-1	6.310000E+1	2.943608E+2
1.834050E-4	-2.793000E-5	8.680000E+0	5.863000E-1	7.940000E+1	2.943865E+2
1.790650E-4	-2.818000E-5	8.970000E+0	5.863000E-1	1.000000E+2	2.943775E+2
1.749400E-4	-2.821000E-5	9.170000E+0	5.863000E-1	1.260000E+2	2.943748E+2
1.714640E-4	-2.850200E-5	9.450000E+0	5.862000E-1	1.580000E+2	2.943458E+2
1.666940E-4	-2.851800E-5	9.720000E+0	5.862000E-1	1.990000E+2	2.943159E+2
1.625200E-4	-2.869400E-5	1.007000E+1	5.862000E-1	2.510000E+2	2.943137E+2
1.584920E-4	-2.891400E-5	1.035000E+1	5.862000E-1	3.160000E+2	2.943113E+2
1.543240E-4	-2.931600E-5	1.076000E+1	5.862000E-1	3.980000E+2	2.942740E+2
1.502480E-4	-2.956400E-5	1.105000E+1	5.862000E-1	5.010000E+2	2.942737E+2
1.461620E-4	-2.997200E-5	1.160000E+1	5.862000E-1	6.310000E+2	2.942837E+2
1.422060E-4	-3.054400E-5	1.214000E+1	5.861900E-1	7.940000E+2	2.942734E+2
1.381700E-4	-3.127000E-5	1.269000E+1	5.861000E-1	1.000000E+3	2.942855E+2
1.339560E-4	-3.214200E-5	1.355000E+1	5.861900E-1	1.260000E+3	2.942983E+2
1.300160E-4	-3.366600E-5	1.447000E+1	5.862000E-1	1.580000E+3	2.943146E+2
1.253800E-4	-3.521400E-5	1.570000E+1	5.862000E-1	1.990000E+3	2.943309E+2
1.209580E-4	-3.678800E-5	1.683000E+1	5.862000E-1	2.510000E+3	2.943299E+2
1.173120E-4	-3.979600E-5	1.866000E+1	5.862000E-1	3.160000E+3	2.943421E+2
1.155640E-4	-4.094200E-5	1.951000E+1	5.860000E-1	3.980000E+3	2.943546E+2
1.120480E-4	-4.625200E-5	2.249000E+1	5.860000E-1	5.010000E+3	2.943430E+2
1.056700E-4	-5.324400E-5	2.683000E+1	5.860000E-1	6.310000E+3	2.943296E+2
9.661800E-5	-5.941400E-5	3.155000E+1	5.859000E-1	7.940000E+3	2.943297E+2
8.638600E-5	-6.618200E-5	3.754000E+1	5.857700E-1	1.000000E+4	2.943243E+2
7.306200E-5	-6.995600E-5	4.369000E+1	5.856000E-1	1.260000E+4	2.943004E+2
7.816200E-5	-7.495600E-5	4.392000E+1	5.854000E-1	1.580000E+4	2.943236E+2
6.990600E-5	-8.901400E-5	5.186000E+1	5.851000E-1	1.990000E+4	2.943190E+2
6.206800E-5	-9.380400E-5	5.657000E+1	5.849000E-1	2.200000E+4	2.943117E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
300.0000	300.9110	299.9662	 23.5810	 14.7381	 25.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.322250E-4	-3.430000E-5	8.400000E+0	5.920000E-1	6.310000E+0	2.999453E+2
2.270000E-4	-3.279000E-5	8.210000E+0	5.920000E-1	7.940000E+0	2.998621E+2
2.214800E-4	-3.325500E-5	8.530000E+0	5.919000E-1	1.000000E+1	2.997613E+2
2.178900E-4	-2.987000E-5	7.900000E+0	5.918200E-1	1.260000E+1	2.996465E+2
2.152150E-4	-2.743000E-5	7.040000E+0	5.916000E-1	1.580000E+1	2.993858E+2
2.102100E-4	-2.821000E-5	7.620000E+0	5.913000E-1	1.990000E+1	2.991360E+2
2.066600E-4	-2.770500E-5	7.670000E+0	5.912700E-1	2.510000E+1	2.990956E+2
2.030300E-4	-2.780500E-5	7.810000E+0	5.914000E-1	3.160000E+1	2.991199E+2
1.993400E-4	-2.801500E-5	8.010000E+0	5.914500E-1	3.980000E+1	2.991838E+2
1.986750E-4	-2.502500E-5	5.850000E+0	5.917900E-1	5.010000E+1	2.992531E+2
1.910950E-4	-2.876500E-5	8.550000E+0	5.914000E-1	6.310000E+1	2.992489E+2
1.867750E-4	-2.906500E-5	8.840000E+0	5.914000E-1	7.940000E+1	2.992201E+2
1.823650E-4	-2.908000E-5	9.080000E+0	5.913100E-1	1.000000E+2	2.991950E+2
1.780820E-4	-2.917400E-5	9.300000E+0	5.913000E-1	1.260000E+2	2.991835E+2
1.743550E-4	-2.950500E-5	9.610000E+0	5.913000E-1	1.580000E+2	2.991812E+2
1.695920E-4	-2.950600E-5	9.870000E+0	5.913000E-1	1.990000E+2	2.991978E+2
1.653660E-4	-2.969200E-5	1.020000E+1	5.913400E-1	2.510000E+2	2.992108E+2
1.611360E-4	-2.987200E-5	1.054000E+1	5.914000E-1	3.160000E+2	2.992372E+2
1.568660E-4	-3.017400E-5	1.089000E+1	5.914000E-1	3.980000E+2	2.992486E+2
1.525840E-4	-3.048400E-5	1.125000E+1	5.914000E-1	5.010000E+2	2.992659E+2
1.483380E-4	-3.095800E-5	1.173000E+1	5.914000E-1	6.310000E+2	2.992578E+2
1.442360E-4	-3.154800E-5	1.234000E+1	5.914000E-1	7.940000E+2	2.992772E+2
1.399120E-4	-3.216200E-5	1.303000E+1	5.914000E-1	1.000000E+3	2.992648E+2
1.357460E-4	-3.312200E-5	1.371000E+1	5.914000E-1	1.260000E+3	2.992505E+2
1.316860E-4	-3.458400E-5	1.467000E+1	5.914000E-1	1.580000E+3	2.992667E+2
1.267620E-4	-3.613000E-5	1.594000E+1	5.913000E-1	1.990000E+3	2.992356E+2
1.221580E-4	-3.758600E-5	1.716000E+1	5.913000E-1	2.510000E+3	2.992189E+2
1.184600E-4	-4.088600E-5	1.918000E+1	5.913000E-1	3.160000E+3	2.992243E+2
1.166160E-4	-4.191600E-5	1.972000E+1	5.912000E-1	3.980000E+3	2.992245E+2
1.128840E-4	-4.737800E-5	2.285000E+1	5.912000E-1	5.010000E+3	2.992492E+2
1.065080E-4	-5.430200E-5	2.724000E+1	5.911000E-1	6.310000E+3	2.992388E+2
9.699800E-5	-6.019800E-5	3.199000E+1	5.911000E-1	7.940000E+3	2.992422E+2
